Path,Model,Accuracy,Fuzzy Accuracy,Jaccard Accuracy,Vending Machine Type,Correct,Incorrect,Fuzzy Correct,Fuzzy Incorrect,Brand Matrix,Parametrized
../photosv2/711_Sodas.png,GPT-4,0.3673469387755102,0.6326530612244898,0.5,correctBrands9,"{'Replenish', 'Gatorade'}","{'Body Armor', 'Gatorade', 'Unknown'}","{'Body Armor', 'Gatorade', 'Replenish'}","{'Body Armor', 'Gatorade', 'Unknown'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.391304347826087,correctBrands1,"{'House Wine', 'Boylan', 'Poland Spring', 'Mango Mosaic', '7UP', 'Unknown', 'Guinness', 'Pabst Blue Ribbon', 'Aunt Sally'}","{'Hanalei Island', 'Coca Cola', 'Cutwater', 'Lone Star'}","{'House Wine', 'Coca Cola', 'Poland Spring', 'Boylan', 'Mango Mosaic', '7UP', 'Unknown', 'Guinness', 'Pabst Blue Ribbon', 'Aunt Sally', 'Lone Star'}","{'Hanalei Island', 'Cutwater'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Draak', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.15,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Fiji', 'Life Water', 'Poland Spring', 'Smart Water', 'Propel', 'Liquid Death', 'Aquafina', 'Voss'}","{'Liquid Death', 'Fiji'}","{'Fiji', 'Life Water', 'Poland Spring', 'Smart Water', 'Propel', 'Liquid Death', 'Aquafina', 'Voss'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Ascentia', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIVATION'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",False
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.3,correctBrands7,"{'Pure Leaf', 'Unknown', 'ITO EN'}","{'Arizona', 'Arnold Palmer', 'Unknwon', 'Liquid Death', 'Unknown', 'Minute Made', 'Yerba Mate'}","{'Pure Leaf', 'Unknown', 'ITO EN'}","{'Arizona', 'Arnold Palmer', 'Unknwon', 'Liquid Death', 'Unknown', 'Minute Made', 'Yerba Mate'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.32,0.44,0.4117647058823529,correctBrands6,"{'Budweiser', 'Lagunitas', 'Blue Point', 'Bud Light', 'Unknown', 'Great Lakes'}","{'Budweiser', 'Juice Bomb IPA', 'Allagash White', 'Blue Point', 'Bud Light', 'Brooklyn Brewery'}","{'Lagunitas', 'Budweiser', 'Blue Point', 'Bud Light', 'Brooklyn Brewery', 'Unknown', 'Great Lakes'}","{'Blue Point', 'Bud Light', 'Juice Bomb IPA', 'Allagash White'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6666666666666666,0.3,correctBrands2,"{'Gatorade', 'Pure Leaf', 'Starbucks'}","{'Starbucks', 'Dole', 'Lipton'}","{'Gatorade', 'Pure Leaf', 'Starbucks', 'Dole'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4,0.4,0.4444444444444444,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Sierra Nevada', 'Unknown', 'Voodoo Ranger', 'Fat Tire'}","{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Sierra Nevada', 'Unknown', 'Voodoo Ranger', 'Fat Tire'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'New Belgium', 'Unknown'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Unknown', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2545454545454545,0.25,correctBrands8,"{'Mountain Dew', 'Pepsi', 'A&W', 'Sprite'}","{'Coca Cola', 'Canada Dry', 'Mountain Dew', 'Liquid Death', 'A&W', 'Unknown', 'Minute Made', 'Pepsi', 'Starry'}","{'Coca Cola', 'Mountain Dew', 'A&W', 'Pepsi', 'Sprite'}","{'Coca Cola', 'Canada Dry', 'Mountain Dew', 'Liquid Death', 'A&W', 'Unknown', 'Minute Made', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.6326530612244898,0.3333333333333333,correctBrands9,"{'Gatorade', 'Unknown'}","{'Body Armor', 'Gatorade', 'Replenish'}","{'Body Armor', 'Replenish', 'Gatorade', 'Unknown'}","{'Body Armor', 'Gatorade', 'Replenish'}","[['Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Unknown']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'House Wine', 'Boylan', 'Poland Spring', 'Mango Mosaic', '7UP', 'Unknown', 'Guinness', 'Pabst Blue Ribbon', 'Aunt Sally'}","{'Hanalei Island', 'Coca Cola', 'Cutwater', 'Lone Star'}","{'House Wine', 'Coca Cola', 'Poland Spring', 'Boylan', 'Mango Mosaic', '7UP', 'Unknown', 'Guinness', 'Pabst Blue Ribbon', 'Aunt Sally', 'Lone Star'}","{'Hanalei Island', 'Cutwater'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.15,0.1176470588235294,correctBrands11,"{'Liquid Death', 'Poland Spring'}","{'Fiji', 'Life Water', 'Poland Spring', 'Smart Water', 'Propel', 'Liquid Death', 'Aquafina', 'Voss', 'Action'}","{'Liquid Death', 'Fiji', 'Poland Spring'}","{'Fiji', 'Life Water', 'Poland Spring', 'Smart Water', 'Propel', 'Liquid Death', 'Aquafina', 'Voss', 'Action'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Ascentia', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Unknown', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Smartwater', 'Poland Spring', 'FIJI', 'FIJI', 'Unknown', 'ACTIVATE'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'Pure Leaf', 'Unknown', 'ITO EN'}","{'Arizona', 'Arnold Palmer', 'Unknwon', 'Liquid Death', 'Unknown', 'Minute Made', 'Yerba Mate'}","{'Pure Leaf', 'Unknown', 'ITO EN'}","{'Arizona', 'Arnold Palmer', 'Unknwon', 'Liquid Death', 'Unknown', 'Minute Made', 'Yerba Mate'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.24,0.36,0.4666666666666667,correctBrands6,"{'Budweiser', 'Blue Point', 'Bud Light', 'Unknown', 'Great Lakes'}","{'Lagunitas', 'Budweiser', 'Juice Bomb IPA', 'Blue Point', 'Bud Light', 'Brooklyn Brewery', 'Great Lakes'}","{'Budweiser', 'Blue Point', 'Bud Light', 'Brooklyn Brewery', 'Unknown', 'Great Lakes'}","{'Lagunitas', 'Juice Bomb IPA', 'Blue Point', 'Bud Light', 'Great Lakes'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas Maximus', 'Great Lakes', 'Allagash White'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Natural Ice', 'Natural Ice']]",True
../photosv2/IMG_2623.png,GPT-4,0.5277777777777778,0.6388888888888888,0.3,correctBrands2,"{'Gatorade', 'Pure Leaf', 'Starbucks'}","{'Starbucks', 'Dole', 'Lipton'}","{'Gatorade', 'Pure Leaf', 'Starbucks', 'Dole'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.7142857142857143,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Unknown', 'Voodoo Ranger', 'Fat Tire'}","{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Unknown', 'Voodoo Ranger', 'Fat Tire'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2545454545454545,0.25,correctBrands8,"{'Pepsi', 'A&W', 'Sprite', 'Mountain Dew'}","{'Coca Cola', 'Liquid Death', 'Unknown', 'Mountain Dew', 'Minute Made', 'Canada Dry', 'A&W', 'Pepsi', 'Starry'}","{'Coca Cola', 'Mountain Dew', 'Pepsi', 'A&W', 'Sprite'}","{'Coca Cola', 'Liquid Death', 'Unknown', 'Mountain Dew', 'Minute Made', 'Canada Dry', 'A&W', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.5306122448979592,0.2857142857142857,correctBrands9,"{'Gatorade', 'Unknown'}","{'Gatorade', 'Replenish', 'Body Armor'}","{'Gatorade', 'Unknown', 'Body Armor'}","{'Gatorade', 'Replenish', 'Body Armor'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Unknown', 'Unknown', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade']]",False
../photosv2/drinks2.png,GPT-4,0.7142857142857143,0.7857142857142857,0.4761904761904761,correctBrands1,"{'Unknown', 'Boylan', '7UP', 'Pabst Blue Ribbon', 'House Wine', 'Guinness', 'Poland Spring', 'Mango Mosaic', 'Aunt Sally', 'Lone Star'}","{'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'Coca Cola', 'Unknown', 'Boylan', '7UP', 'Pabst Blue Ribbon', 'House Wine', 'Guinness', 'Poland Spring', 'Mango Mosaic', 'Aunt Sally', 'Lone Star'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.1,0.3,0.1176470588235294,correctBrands11,"{'Liquid Death', 'Poland Spring'}","{'Smart Water', 'Action', 'Voss', 'Aquafina', 'Liquid Death', 'Life Water', 'Propel', 'Fiji', 'Path'}","{'Smart Water', 'Liquid Death', 'Poland Spring', 'Fiji', 'Path'}","{'Smart Water', 'Action', 'Voss', 'Aquafina', 'Liquid Death', 'Life Water', 'Propel', 'Fiji'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI', 'ACTIVIA'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",False
../photosv2/711_Juice.png,GPT-4,0.3035714285714285,0.3035714285714285,0.3,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arnold Palmer', 'Liquid Death', 'Unknown', 'Unknwon', 'Yerba Mate', 'Minute Made', 'Arizona'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arnold Palmer', 'Liquid Death', 'Unknown', 'Unknwon', 'Yerba Mate', 'Minute Made', 'Arizona'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.36,0.48,0.4375,correctBrands6,"{'Budweiser', 'Bud Light', 'Unknown', 'Great Lakes', 'Blue Point', 'Lagunitas'}","{'Budweiser', 'Brooklyn Brewery', 'Juice Bomb IPA', 'Bud Light', 'Allagash White'}","{'Budweiser', 'Brooklyn Brewery', 'Bud Light', 'Unknown', 'Great Lakes', 'Blue Point', 'Lagunitas'}","{'Juice Bomb IPA', 'Allagash White', 'Bud Light'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Blue Point', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Miller High Life', 'Miller High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.6111111111111112,0.7222222222222222,0.3,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Lipton', 'Dole'}","{'Starbucks', 'Pure Leaf', 'Gatorade', 'Dole'}","{'Starbucks', 'Lipton', 'Dole'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4,0.4,0.4,correctBrands10,"{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Voodoo Ranger', 'Sierra Nevada', 'Fat Tire', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Voodoo Ranger', 'Sierra Nevada', 'Fat Tire', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'New Belgium', 'New Belgium'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2545454545454545,0.25,correctBrands8,"{'Pepsi', 'A&W', 'Sprite', 'Mountain Dew'}","{'Coca Cola', 'Liquid Death', 'Unknown', 'Mountain Dew', 'Minute Made', 'Canada Dry', 'A&W', 'Pepsi', 'Starry'}","{'Coca Cola', 'Mountain Dew', 'Pepsi', 'A&W', 'Sprite'}","{'Coca Cola', 'Liquid Death', 'Unknown', 'Mountain Dew', 'Minute Made', 'Canada Dry', 'A&W', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.6326530612244898,0.3333333333333333,correctBrands9,"{'Gatorade', 'Unknown'}","{'Gatorade', 'Replenish', 'Body Armor'}","{'Gatorade', 'Replenish', 'Unknown', 'Body Armor'}","{'Gatorade', 'Replenish', 'Body Armor'}","[['Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7142857142857143,0.5263157894736842,correctBrands1,"{'Unknown', 'Boylan', '7UP', 'Pabst Blue Ribbon', 'Guinness', 'Poland Spring', 'Mango Mosaic', 'Aunt Sally', 'Lone Star'}","{'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'Coca Cola', 'Unknown', 'Boylan', '7UP', 'Pabst Blue Ribbon', 'Guinness', 'Poland Spring', 'Mango Mosaic', 'Aunt Sally', 'Lone Star'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Unknown', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.15,0.3,0.1333333333333333,correctBrands11,"{'Liquid Death', 'Poland Spring'}","{'Smart Water', 'Action', 'Voss', 'Aquafina', 'Liquid Death', 'Life Water', 'Propel', 'Fiji'}","{'Smart Water', 'Action', 'Liquid Death', 'Poland Spring', 'Fiji'}","{'Smart Water', 'Voss', 'Aquafina', 'Liquid Death', 'Life Water', 'Propel', 'Fiji'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arnold Palmer', 'Liquid Death', 'Unknown', 'Unknwon', 'Yerba Mate', 'Minute Made', 'Arizona'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arnold Palmer', 'Liquid Death', 'Unknown', 'Unknwon', 'Yerba Mate', 'Minute Made', 'Arizona'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
